,SUMMONS,PRECINCT,VIOLATION,DESCRIPTION,TIME,ts_month,ts,dstring,ohe_codes,ohe_pct,features,normFeatures,Quantile,pcaFeatures
252,1466141451,44,20,NO PARKING-DAY/TIME LIMITS,1003A,7,07072021,3.0,"(99,[20],[1.0])","(123,[44],[1.0])","(224,[0,1,46,145],[1466141451.0,3.0,1.0,1.0])","(224,[0,1,46,145],[0.9999999965896879,2.046187281399674e-09,6.820624271332247e-10,6.820624271332247e-10])",11.0,"[-1466141450.9999642,-316.41674415580167,-33.691024892755614,31.584822345623163]"
253,1466142169,44,20,NO PARKING-DAY/TIME LIMITS,0805A,7,07082021,3.0,"(99,[20],[1.0])","(123,[44],[1.0])","(224,[0,1,46,145],[1466142169.0,3.0,1.0,1.0])","(224,[0,1,46,145],[0.9999999965896895,2.046186279339646e-09,6.820620931132153e-10,6.820620931132153e-10])",11.0,"[-1466142168.9999642,-316.4168976453633,-33.69104137851566,31.584837754428236]"
254,1466142170,44,20,NO PARKING-DAY/TIME LIMITS,0935A,7,07082021,3.0,"(99,[20],[1.0])","(123,[44],[1.0])","(224,[0,1,46,145],[1466142170.0,3.0,1.0,1.0])","(224,[0,1,46,145],[0.9999999965896895,2.04618627794402e-09,6.820620926480067e-10,6.820620926480067e-10])",11.0,"[-1466142169.9999642,-316.41689785913707,-33.69104140147633,31.584837775888968]"
255,1466142250,44,20,NO PARKING-DAY/TIME LIMITS,0930A,7,07152021,3.0,"(99,[20],[1.0])","(123,[44],[1.0])","(224,[0,1,46,145],[1466142250.0,3.0,1.0,1.0])","(224,[0,1,46,145],[0.9999999965896897,2.0461861662939385e-09,6.820620554313128e-10,6.820620554313128e-10])",11.0,"[-1466142249.9999642,-316.41691496103806,-33.69104323832982,31.584839492747474]"
256,1466155929,108,20,NO PARKING-DAY/TIME LIMITS,0133P,6,06282021,3.0,"(99,[20],[1.0])","(123,[108],[1.0])","(224,[0,1,110,145],[1466155929.0,3.0,1.0,1.0])","(224,[0,1,110,145],[0.9999999965897215,2.0461670757047865e-09,6.820556919015955e-10,6.820556919015955e-10])",27.0,"[-1466155928.9999642,-316.4204073942461,-33.67479917073706,31.546066164978253]"
257,1457732830,46,21,NO PARKING-STREET CLEANING,0831A,7,07082021,12.0,"(99,[21],[1.0])","(123,[46],[1.0])","(224,[0,1,48,146],[1457732830.0,12.0,1.0,1.0])","(224,[0,1,48,146],[0.9999999903960455,8.231961054723961e-09,6.859967545603302e-10,6.859967545603302e-10])",13.0,"[-1457732829.9999623,-323.62023386143414,-33.291527811636996,31.147820496801366]"
258,1459590272,109,21,NO PARKING-STREET CLEANING,1035P,6,06232021,12.0,"(99,[21],[1.0])","(123,[109],[1.0])","(224,[0,1,111,146],[1459590272.0,12.0,1.0,1.0])","(224,[0,1,111,146],[0.9999999904082673,8.221485244935373e-09,6.85123770411281e-10,6.85123770411281e-10])",28.0,"[-1459590271.9999623,-324.0163784153908,-33.31741489038274,31.049629273172478]"
259,1460138120,100,21,NO PARKING-STREET CLEANING,1235P,7,07062021,12.0,"(99,[21],[1.0])","(123,[100],[1.0])","(224,[0,1,102,146],[1460138120.0,12.0,1.0,1.0])","(224,[0,1,102,146],[0.999999990411866,8.218400520179825e-09,6.848667100149855e-10,6.848667100149855e-10])",24.0,"[-1460138119.9999623,-324.1353532440365,-33.350742572197525,31.20060788844657]"
260,1460138132,100,21,NO PARKING-STREET CLEANING,1235P,7,07062021,12.0,"(99,[21],[1.0])","(123,[100],[1.0])","(224,[0,1,102,146],[1460138132.0,12.0,1.0,1.0])","(224,[0,1,102,146],[0.9999999904118662,8.218400452637719e-09,6.848667043864766e-10,6.848667043864766e-10])",24.0,"[-1460138131.9999623,-324.13535580932165,-33.35074284772555,31.200608145975345]"
261,1460138144,100,21,NO PARKING-STREET CLEANING,1232P,7,07062021,12.0,"(99,[21],[1.0])","(123,[100],[1.0])","(224,[0,1,102,146],[1460138144.0,12.0,1.0,1.0])","(224,[0,1,102,146],[0.9999999904118663,8.218400385095613e-09,6.848666987579679e-10,6.848666987579679e-10])",24.0,"[-1460138143.9999623,-324.13535837460677,-33.35074312325357,31.20060840350412]"
262,1460138156,100,21,NO PARKING-STREET CLEANING,1228A,7,07062021,12.0,"(99,[21],[1.0])","(123,[100],[1.0])","(224,[0,1,102,146],[1460138156.0,12.0,1.0,1.0])","(224,[0,1,102,146],[0.9999999904118663,8.218400317553509e-09,6.848666931294591e-10,6.848666931294591e-10])",24.0,"[-1460138155.9999623,-324.13536093989194,-33.350743398781596,31.2006086610329]"
263,1462130689,7,21,NO PARKING-STREET CLEANING,1235P,7,07042021,12.0,"(99,[21],[1.0])","(123,[7],[1.0])","(224,[0,1,9,146],[1462130689.0,12.0,1.0,1.0])","(224,[0,1,9,146],[0.9999999904249326,8.207200611667889e-09,6.839333843056574e-10,6.839333843056574e-10])",3.0,"[-1462130688.9999623,-324.56085405534606,-33.398792723003915,31.24726866586717]"
264,1462567253,83,21,NO PARKING-STREET CLEANING,1127A,6,06182021,12.0,"(99,[21],[1.0])","(123,[83],[1.0])","(224,[0,1,85,146],[1462567253.0,12.0,1.0,1.0])","(224,[0,1,85,146],[0.9999999904277906,8.204750831470645e-09,6.837292359558871e-10,6.837292359558871e-10])",22.0,"[-1462567252.9999623,-324.65285597144543,-33.40695662707764,31.237405698975095]"
265,1462567265,83,21,NO PARKING-STREET CLEANING,1130A,6,06182021,12.0,"(99,[21],[1.0])","(123,[83],[1.0])","(224,[0,1,85,146],[1462567265.0,12.0,1.0,1.0])","(224,[0,1,85,146],[0.9999999904277908,8.20475076415271e-09,6.837292303460591e-10,6.837292303460591e-10])",22.0,"[-1462567264.9999623,-324.65285853673055,-33.406956902605664,31.23740595650387]"
266,1463864681,70,21,NO PARKING-STREET CLEANING,0150A,6,06072021,12.0,"(99,[21],[1.0])","(123,[70],[1.0])","(224,[0,1,72,146],[1463864681.0,12.0,1.0,1.0])","(224,[0,1,72,146],[0.9999999904362745,8.197478934349189e-09,6.831232445290991e-10,6.831232445290991e-10])",17.0,"[-1463864680.9999623,-324.9314231549254,-33.440990731733216,31.278983369278908]"
267,1472531930,110,21,NO PARKING-STREET CLEANING,0924A,7,07162021,12.0,"(99,[21],[1.0])","(123,[110],[1.0])","(224,[0,1,112,146],[1472531930.0,12.0,1.0,1.0])","(224,[0,1,112,146],[0.9999999904925662,8.149228985418873e-09,6.791024154515728e-10,6.791024154515728e-10])",29.0,"[-1472531929.999962,-326.77997962202306,-33.298412866927094,31.19987513542724]"
268,1472557360,72,21,NO PARKING-STREET CLEANING,0919P,7,07182021,12.0,"(99,[21],[1.0])","(123,[72],[1.0])","(224,[0,1,74,146],[1472557360.0,12.0,1.0,1.0])","(224,[0,1,74,146],[0.9999999904927304,8.149088254132773e-09,6.790906878443977e-10,6.790906878443977e-10])",19.0,"[-1472557359.999962,-326.78970377467084,-33.69467702478385,31.493733972947265]"
269,1465606300,83,21,NO PARKING-STREET CLEANING,0951A,6,06182021,12.0,"(99,[21],[1.0])","(123,[83],[1.0])","(224,[0,1,85,146],[1465606300.0,12.0,1.0,1.0])","(224,[0,1,85,146],[0.9999999904476394,8.187737651899882e-09,6.823114709916567e-10,6.823114709916567e-10])",22.0,"[-1465606299.9999623,-325.3025244837775,-33.476735178080155,31.302625870055856]"
270,1462101768,43,23,NO PARKING-TAXI STAND,1229A,7,07012021,37.0,"(99,[23],[1.0])","(123,[43],[1.0])","(224,[0,1,45,148],[1462101768.0,37.0,1.0,1.0])","(224,[0,1,45,148],[0.9999999733260708,2.5306035340943943e-08,6.839469011065931e-10,6.839469011065931e-10])",10.0,"[-1462101767.999957,-349.5411588634183,-33.04949716917324,30.997269011761684]"
271,1457733353,46,24,NO PARKING-EXC. AUTH. VEHICLE,0200P,7,07062021,17.0,"(99,[24],[1.0])","(123,[46],[1.0])","(224,[0,1,48,149],[1457733353.0,17.0,1.0,1.0])","(224,[0,1,48,149],[0.9999999869660664,1.1661940603497414e-08,6.859965060880832e-10,6.859965060880832e-10])",13.0,"[-1457733352.9999614,-328.6178010315199,-33.22449263881101,31.09927168255428]"
272,1459554190,109,24,NO PARKING-EXC. AUTH. VEHICLE,0749P,7,07092021,17.0,"(99,[24],[1.0])","(123,[109],[1.0])","(224,[0,1,111,149],[1459554190.0,17.0,1.0,1.0])","(224,[0,1,111,149],[0.9999999869823266,1.1647391988028586e-08,6.851407051781521e-10,6.851407051781521e-10])",28.0,"[-1459554189.9999614,-329.0061203968915,-33.24953924228294,31.00029488885609]"
273,1459554206,109,24,NO PARKING-EXC. AUTH. VEHICLE,0759P,7,07192021,17.0,"(99,[24],[1.0])","(123,[109],[1.0])","(224,[0,1,111,149],[1459554206.0,17.0,1.0,1.0])","(224,[0,1,111,149],[0.9999999869823267,1.164739186034695e-08,6.851406976674676e-10,6.851406976674676e-10])",28.0,"[-1459554205.9999614,-329.0061238172717,-33.24953960965364,31.00029523222779]"
274,1472489846,109,24,NO PARKING-EXC. AUTH. VEHICLE,0405P,7,07082021,17.0,"(99,[24],[1.0])","(123,[109],[1.0])","(224,[0,1,111,149],[1472489846.0,17.0,1.0,1.0])","(224,[0,1,111,149],[0.9999999870966854,1.1545070974053868e-08,6.791218220031688e-10,6.791218220031688e-10])",28.0,"[-1472489845.9999611,-331.7714242535149,-33.546550552719054,31.277903526485535]"
275,1472489860,109,24,NO PARKING-EXC. AUTH. VEHICLE,0411P,7,07082021,17.0,"(99,[24],[1.0])","(123,[109],[1.0])","(224,[0,1,111,149],[1472489860.0,17.0,1.0,1.0])","(224,[0,1,111,149],[0.9999999870966855,1.1545070864286735e-08,6.791218155462785e-10,6.791218155462785e-10])",28.0,"[-1472489859.9999611,-331.77142724634757,-33.54655087416841,31.277903826935773]"
276,1472489962,109,24,NO PARKING-EXC. AUTH. VEHICLE,0344P,7,07132021,17.0,"(99,[24],[1.0])","(123,[109],[1.0])","(224,[0,1,111,149],[1472489962.0,17.0,1.0,1.0])","(224,[0,1,111,149],[0.9999999870966864,1.1545070064554824e-08,6.791217685032249e-10,6.791217685032249e-10])",28.0,"[-1472489961.9999611,-331.77144905127136,-33.54655321615661,31.277906015930366]"
277,1472544328,60,24,NO PARKING-EXC. AUTH. VEHICLE,0620P,7,07222021,17.0,"(99,[24],[1.0])","(123,[60],[1.0])","(224,[0,1,62,149],[1472544328.0,17.0,1.0,1.0])","(224,[0,1,62,149],[0.9999999870971628,1.1544643823212477e-08,6.790966954830868e-10,6.790966954830868e-10])",14.0,"[-1472544327.9999611,-331.7840081844638,-33.58906983998727,31.44144236435344]"
278,1459968967,107,27,NO PARKING-EXC. DSBLTY PERMIT,1002A,7,07142021,18.0,"(99,[27],[1.0])","(123,[107],[1.0])","(224,[0,1,109,152],[1459968967.0,18.0,1.0,1.0])","(224,[0,1,109,152],[0.9999999863010789,1.232902901381973e-08,6.849460563233184e-10,6.849460563233184e-10])",26.0,"[-1459968966.9999611,-330.0959205972206,-33.262529171806335,31.139112074555182]"
279,1472276838,110,27,NO PARKING-EXC. DSBLTY PERMIT,0930A,7,07062021,18.0,"(99,[27],[1.0])","(123,[110],[1.0])","(224,[0,1,112,152],[1472276838.0,18.0,1.0,1.0])","(224,[0,1,112,152],[0.9999999864155985,1.2225961375533623e-08,6.792200764185346e-10,6.792200764185346e-10])",29.0,"[-1472276837.999961,-332.72251658291356,-33.206525420782924,31.13349072420376]"
280,1472276840,110,27,NO PARKING-EXC. DSBLTY PERMIT,0935A,7,07062021,18.0,"(99,[27],[1.0])","(123,[110],[1.0])","(224,[0,1,112,152],[1472276840.0,18.0,1.0,1.0])","(224,[0,1,112,152],[0.9999999864155985,1.2225961358925386e-08,6.792200754958547e-10,6.792200754958547e-10])",29.0,"[-1472276839.999961,-332.7225170104611,-33.206525466704264,31.133490767125224]"
281,1472276851,110,27,NO PARKING-EXC. DSBLTY PERMIT,0940A,7,07062021,18.0,"(99,[27],[1.0])","(123,[110],[1.0])","(224,[0,1,112,152],[1472276851.0,18.0,1.0,1.0])","(224,[0,1,112,152],[0.9999999864155986,1.2225961267580084e-08,6.792200704211157e-10,6.792200704211157e-10])",29.0,"[-1472276850.999961,-332.7225193619725,-33.20652571927162,31.133491003193267]"
282,1462119931,104,27,NO PARKING-EXC. DSBLTY PERMIT,0525P,7,07102021,18.0,"(99,[27],[1.0])","(123,[104],[1.0])","(224,[0,1,106,152],[1462119931.0,18.0,1.0,1.0])","(224,[0,1,106,152],[0.9999999863212318,1.2310891447510245e-08,6.839384137505692e-10,6.839384137505692e-10])",25.0,"[-1462119930.9999611,-330.5564185206304,-33.31293808521605,31.178383207930494]"
283,1462125037,122,27,NO PARKING-EXC. DSBLTY PERMIT,0455P,7,07112021,18.0,"(99,[27],[1.0])","(123,[122],[1.0])","(224,[0,1,124,152],[1462125037.0,18.0,1.0,1.0])","(224,[0,1,124,152],[0.9999999863212795,1.2310848455694032e-08,6.839360253163352e-10,6.839360253163352e-10])",36.0,"[-1462125036.9999611,-330.5585181030906,-33.31022279415626,31.189132478037482]"
284,1462127241,122,27,NO PARKING-EXC. DSBLTY PERMIT,0254P,7,07072021,18.0,"(99,[27],[1.0])","(123,[122],[1.0])","(224,[0,1,124,152],[1462127241.0,18.0,1.0,1.0])","(224,[0,1,124,152],[0.9999999863213002,1.2310829898410601e-08,6.839349943561445e-10,6.839349943561445e-10])",36.0,"[-1462127240.9999611,-330.55898926046365,-33.31027339946984,31.189179777489272]"
285,1464303459,13,31,NO STANDING-COMM METER ZONE,1255P,7,07062021,31.0,"(99,[31],[1.0])","(123,[13],[1.0])","(224,[0,1,15,156],[1464303459.0,31.0,1.0,1.0])","(224,[0,1,15,156],[0.9999999774636883,2.117047467916576e-08,6.829185380376052e-10,6.829185380376052e-10])",5.0,"[-1464303458.9999583,-344.01595448138164,-33.189125126203194,31.117248785751098]"
286,1464304646,13,31,NO STANDING-COMM METER ZONE,0140P,7,07132021,31.0,"(99,[31],[1.0])","(123,[13],[1.0])","(224,[0,1,15,156],[1464304646.0,31.0,1.0,1.0])","(224,[0,1,15,156],[0.9999999774637065,2.1170457517878353e-08,6.829179844476888e-10,6.829179844476888e-10])",5.0,"[-1464304645.9999583,-344.01620823083806,-33.189152380516816,31.117274259639153]"
287,1459632450,110,33,MISUSE PARKING PERMIT,0917A,6,06302021,36.0,"(99,[33],[1.0])","(123,[110],[1.0])","(224,[0,1,112,158],[1459632450.0,36.0,1.0,1.0])","(224,[0,1,112,158],[0.9999999739660494,2.466374261738137e-08,6.851039615939269e-10,6.851039615939269e-10])",29.0,"[-1459632449.9999573,-348.00885367278397,-32.66744619445751,30.683306188467952]"
288,1462176732,6,36,PHTO SCHOOL ZN SPEED VIOLATION,0547P,6,06132021,39.0,"(99,[36],[1.0])","(123,[6],[1.0])","(224,[0,1,8,161],[1462176732.0,39.0,1.0,1.0])","(224,[0,1,8,161],[0.9999999719596148,2.667256156721893e-08,6.839118350568957e-10,6.839118350568957e-10])",3.0,"[-1462176731.9999566,-351.5612442290697,-33.00915454950862,30.95880809770057]"
289,1462121214,6,39,OVERTIME PKG-TIME LIMIT POSTED,1200P,7,07132021,15.0,"(99,[39],[1.0])","(123,[6],[1.0])","(224,[0,1,8,164],[1462121214.0,15.0,1.0,1.0])","(224,[0,1,8,164],[0.9999999883730571,1.0259067225048727e-08,6.839378150032485e-10,6.839378150032485e-10])",3.0,"[-1462121213.9999619,-327.5626569909305,-33.341038088634555,31.196476626493997]"
290,1462173974,6,39,OVERTIME PKG-TIME LIMIT POSTED,0140P,6,06302021,15.0,"(99,[39],[1.0])","(123,[6],[1.0])","(224,[0,1,8,164],[1462173974.0,15.0,1.0,1.0])","(224,[0,1,8,164],[0.9999999883734767,1.0258697044488737e-08,6.83913136299249e-10,6.83913136299249e-10])",3.0,"[-1462173973.9999619,-327.5739356946527,-33.34224949350946,31.197608894677483]"
291,1462174528,6,39,OVERTIME PKG-TIME LIMIT POSTED,0628P,7,07022021,15.0,"(99,[39],[1.0])","(123,[6],[1.0])","(224,[0,1,8,164],[1462174528.0,15.0,1.0,1.0])","(224,[0,1,8,164],[0.9999999883734811,1.025869315759426e-08,6.839128771729507e-10,6.839128771729507e-10])",3.0,"[-1462174527.9999619,-327.5740541253172,-33.34226221371986,31.197620783922623]"
292,1462175594,6,39,OVERTIME PKG-TIME LIMIT POSTED,0210P,7,07042021,15.0,"(99,[39],[1.0])","(123,[6],[1.0])","(224,[0,1,8,164],[1462175594.0,15.0,1.0,1.0])","(224,[0,1,8,164],[0.9999999883734896,1.0258685678487904e-08,6.839123785658602e-10,6.839123785658602e-10])",3.0,"[-1462175593.9999619,-327.5742820081483,-33.34228668979259,31.19764366106219]"
293,1462175752,6,39,OVERTIME PKG-TIME LIMIT POSTED,0635P,7,07032021,15.0,"(99,[39],[1.0])","(123,[6],[1.0])","(224,[0,1,8,164],[1462175752.0,15.0,1.0,1.0])","(224,[0,1,8,164],[0.9999999883734908,1.0258684569953367e-08,6.839123046635578e-10,6.839123046635578e-10])",3.0,"[-1462175751.9999619,-327.5743157844028,-33.342290317578225,31.19764705185774]"
294,1462176744,6,39,OVERTIME PKG-TIME LIMIT POSTED,0545P,6,06132021,15.0,"(99,[39],[1.0])","(123,[6],[1.0])","(224,[0,1,8,164],[1462176744.0,15.0,1.0,1.0])","(224,[0,1,8,164],[0.9999999883734987,1.0258677610045808e-08,6.839118406697205e-10,6.839118406697205e-10])",3.0,"[-1462176743.9999619,-327.57452784797545,-33.34231309456147,31.19766834090319]"
295,1462179400,6,39,OVERTIME PKG-TIME LIMIT POSTED,1044A,7,07052021,15.0,"(99,[39],[1.0])","(123,[6],[1.0])","(224,[0,1,8,164],[1462179400.0,15.0,1.0,1.0])","(224,[0,1,8,164],[0.9999999883735198,1.0258658975501089e-08,6.839105983667393e-10,6.839105983667393e-10])",3.0,"[-1462179399.9999619,-327.57509563108925,-33.342374078097244,31.197725340605526]"
296,1462181545,6,39,OVERTIME PKG-TIME LIMIT POSTED,0543P,6,06132021,15.0,"(99,[39],[1.0])","(123,[6],[1.0])","(224,[0,1,8,164],[1462181545.0,15.0,1.0,1.0])","(224,[0,1,8,164],[0.9999999883735369,1.0258643926191157e-08,6.839095950794105e-10,6.839095950794105e-10])",3.0,"[-1462181544.9999619,-327.57555417581034,-33.34242332873138,31.19777137387417]"
297,1464303423,13,4,BUS PARKING IN LOWER MANHATTAN,0130A,7,07042021,35.0,"(99,[4],[1.0])","(123,[13],[1.0])","(224,[0,1,15,129],[1464303423.0,35.0,1.0,1.0])","(224,[0,1,15,129],[0.9999999747320135,2.3902149353659247e-08,6.829185529616928e-10,6.829185529616928e-10])",5.0,"[-1464303422.9999576,-348.0134179875521,-33.134176038051834,31.077919203269957]"
298,1457617912,88,40,FIRE HYDRANT,0130A,6,06252021,1.0,"(99,[40],[1.0])","(123,[88],[1.0])","(224,[0,1,90,165],[1457617912.0,1.0,1.0,1.0])","(224,[0,1,90,165],[0.9999999979418475,6.860508434406831e-10,6.860508434406831e-10,6.860508434406831e-10])",23.0,"[-1457617911.9999647,-312.5876300277934,-33.96365369944604,30.580215510856142]"
299,1457639580,83,40,FIRE HYDRANT,1058P,7,07042021,1.0,"(99,[40],[1.0])","(123,[83],[1.0])","(224,[0,1,85,165],[1457639580.0,1.0,1.0,1.0])","(224,[0,1,85,165],[0.9999999979418781,6.860406452066005e-10,6.860406452066005e-10,6.860406452066005e-10])",22.0,"[-1457639579.9999647,-312.59141464695733,-33.96320293074862,30.568415142141806]"
300,1457670471,79,40,FIRE HYDRANT,0740P,6,06192021,1.0,"(99,[40],[1.0])","(123,[79],[1.0])","(224,[0,1,81,165],[1457670471.0,1.0,1.0,1.0])","(224,[0,1,81,165],[0.9999999979419216,6.860261066109788e-10,6.860261066109788e-10,6.860261066109788e-10])",21.0,"[-1457670470.9999647,-312.59909512668617,-33.96802157613601,30.582882515960804]"
301,1457677635,41,40,FIRE HYDRANT,0600A,7,07032021,1.0,"(99,[40],[1.0])","(123,[41],[1.0])","(224,[0,1,43,165],[1457677635.0,1.0,1.0,1.0])","(224,[0,1,43,165],[0.9999999979419318,6.860227350211981e-10,6.860227350211981e-10,6.860227350211981e-10])",10.0,"[-1457677634.9999647,-312.6007528885263,-33.967619981968106,30.581841286967943]"
302,1457733365,46,40,FIRE HYDRANT,0200P,7,07062021,1.0,"(99,[40],[1.0])","(123,[46],[1.0])","(224,[0,1,48,165],[1457733365.0,1.0,1.0,1.0])","(224,[0,1,48,165],[0.9999999979420104,6.85996507970448e-10,6.85996507970448e-10,6.85996507970448e-10])",13.0,"[-1457733364.9999647,-312.6123141046688,-33.96092906594842,30.584592887655816]"
303,1457742858,82,40,FIRE HYDRANT,0821A,6,06272021,1.0,"(99,[40],[1.0])","(123,[82],[1.0])","(224,[0,1,84,165],[1457742858.0,1.0,1.0,1.0])","(224,[0,1,84,165],[0.9999999979420239,6.859920406771932e-10,6.859920406771932e-10,6.859920406771932e-10])",21.0,"[-1457742857.9999647,-312.61456415789377,-33.969943222882115,30.58462826170046]"
304,1457944558,70,40,FIRE HYDRANT,0701A,6,06182021,1.0,"(99,[40],[1.0])","(123,[70],[1.0])","(224,[0,1,72,165],[1457944558.0,1.0,1.0,1.0])","(224,[0,1,72,165],[0.9999999979423085,6.858971367979197e-10,6.858971367979197e-10,6.858971367979197e-10])",17.0,"[-1457944557.9999647,-312.65782205960653,-33.97444971986007,30.588694109665077]"
305,1459585604,109,40,FIRE HYDRANT,0939P,7,07122021,1.0,"(99,[40],[1.0])","(123,[109],[1.0])","(224,[0,1,111,165],[1459585604.0,1.0,1.0,1.0])","(224,[0,1,111,165],[0.9999999979446221,6.851259667155652e-10,6.851259667155652e-10,6.851259667155652e-10])",28.0,"[-1459585603.9999647,-313.007346393738,-33.986696680335484,30.48629000384196]"
306,1459587420,109,40,FIRE HYDRANT,0619A,7,07162021,1.0,"(99,[40],[1.0])","(123,[109],[1.0])","(224,[0,1,111,165],[1459587420.0,1.0,1.0,1.0])","(224,[0,1,111,165],[0.9999999979446247,6.851251142906018e-10,6.851251142906018e-10,6.851251142906018e-10])",28.0,"[-1459587419.9999647,-313.0077346068911,-33.98673837690964,30.486328976530004]"
307,1459587613,109,40,FIRE HYDRANT,1129A,7,07132021,1.0,"(99,[40],[1.0])","(123,[109],[1.0])","(224,[0,1,111,165],[1459587613.0,1.0,1.0,1.0])","(224,[0,1,111,165],[0.9999999979446249,6.851250236971044e-10,6.851250236971044e-10,6.851250236971044e-10])",28.0,"[-1459587612.9999647,-313.00777586522736,-33.98674280831868,30.486333118451146]"
308,1459587625,109,40,FIRE HYDRANT,1005A,7,07152021,1.0,"(99,[40],[1.0])","(123,[109],[1.0])","(224,[0,1,111,165],[1459587625.0,1.0,1.0,1.0])","(224,[0,1,111,165],[0.9999999979446249,6.851250180643488e-10,6.851250180643488e-10,6.851250180643488e-10])",28.0,"[-1459587624.9999647,-313.0077784305125,-33.986743083846704,30.48633337597992]"
309,1459587650,109,40,FIRE HYDRANT,0114P,7,07152021,1.0,"(99,[40],[1.0])","(123,[109],[1.0])","(224,[0,1,111,165],[1459587650.0,1.0,1.0,1.0])","(224,[0,1,111,165],[0.999999997944625,6.851250063294418e-10,6.851250063294418e-10,6.851250063294418e-10])",28.0,"[-1459587649.9999647,-313.00778377485653,-33.98674365786342,30.486333912498203]"
310,1459587662,109,40,FIRE HYDRANT,0844A,7,07162021,1.0,"(99,[40],[1.0])","(123,[109],[1.0])","(224,[0,1,111,165],[1459587662.0,1.0,1.0,1.0])","(224,[0,1,111,165],[0.999999997944625,6.851250006966865e-10,6.851250006966865e-10,6.851250006966865e-10])",28.0,"[-1459587661.9999647,-313.0077863401417,-33.986743933391445,30.48633417002698]"
311,1459588125,109,40,FIRE HYDRANT,0417A,7,07202021,1.0,"(99,[40],[1.0])","(123,[109],[1.0])","(224,[0,1,111,165],[1459588125.0,1.0,1.0,1.0])","(224,[0,1,111,165],[0.9999999979446257,6.85124783366284e-10,6.85124783366284e-10,6.85124783366284e-10])",28.0,"[-1459588124.9999647,-313.00788531739386,-33.986754564181,30.486344106345573]"
312,1459589099,109,40,FIRE HYDRANT,1055P,7,07062021,1.0,"(99,[40],[1.0])","(123,[109],[1.0])","(224,[0,1,111,165],[1459589099.0,1.0,1.0,1.0])","(224,[0,1,111,165],[0.999999997944627,6.851243261749155e-10,6.851243261749155e-10,6.851243261749155e-10])",28.0,"[-1459589098.9999647,-313.0080935330388,-33.986776927872214,30.48636500909786]"
313,1459589117,109,40,FIRE HYDRANT,0818P,7,07142021,1.0,"(99,[40],[1.0])","(123,[109],[1.0])","(224,[0,1,111,165],[1459589117.0,1.0,1.0,1.0])","(224,[0,1,111,165],[0.999999997944627,6.851243177257995e-10,6.851243177257995e-10,6.851243177257995e-10])",28.0,"[-1459589116.9999647,-313.0080973809665,-33.98677734116424,30.486365395391026]"
